ID,Age,Income (USD),Rent (USD),Groceries (USD),Eating Out (USD),Entertainment (USD),Subscription Services (USD),Education (USD),Online Shopping (USD),Savings (USD),Investments (USD),Travel (USD),Fitness (USD),Miscellaneous (USD),total_expense,savings_rate,expense_to_income_ratio,discretionary_vs_fixed_ratio,PCA1,PCA2,cluster
802,24,7879,719,507,228,198,71,481,415,1597,3118,1208,278,217,4322,0.2026906967889326,0.5485467698946567,1.5319273579379027,-1.6797488526977304,0.608923972630873,0
803,23,3259,1050,416,247,160,58,1922,541,495,2132,706,295,292,5687,0.1518870819269714,1.7450138079165387,0.6785714285714286,1.6275474966129635,-0.2558453769424052,1
804,27,7846,1492,480,177,250,60,1359,283,2753,1709,1200,206,175,5682,0.3508794290084119,0.724190670405302,0.7057940558390874,1.1290775340916115,-0.41895901954550985,1
805,26,5851,1666,244,69,319,42,1458,680,2110,990,787,283,69,5617,0.3606221158776277,0.9600068364382156,0.6677553444180523,1.2945605886305087,-0.4467398002217393,1
806,18,2097,605,426,460,182,39,1219,293,950,710,988,87,247,4546,0.4530281354315689,2.167858845970434,1.0204444444444445,0.1678774227380353,0.3878577525403269,2
807,21,2161,1865,462,471,330,68,854,191,2088,4304,120,150,29,4540,0.966219342896807,2.100879222582138,0.4272241433511474,1.4939667792456617,-1.2268121381654917,2
808,26,5830,1001,149,377,149,85,1272,284,541,38,322,297,168,4104,0.0927958833619211,0.7039451114922813,0.694467382328654,-0.7913901202249217,-1.6453845803146996,3
809,21,2868,1168,164,114,265,24,497,45,1768,1275,1260,80,77,3694,0.6164574616457462,1.2880055788005578,1.0196828868234007,-1.0200113781097295,-0.3415093363568649,3
810,27,4081,836,454,231,316,91,211,488,972,4857,1076,59,181,3943,0.2381769174222004,0.9661847586375888,1.6269153897401731,-2.0199929517036237,0.697689558530754,0
811,20,5368,1435,387,290,191,32,664,495,766,1436,1358,89,370,5311,0.1426974664679582,0.9893815201192252,1.1363636363636365,-0.007500576034746382,0.5424256575245539,1
812,26,5037,1734,263,418,83,87,669,375,1151,2993,71,244,126,4070,0.2285090331546555,0.8080206472106413,0.5266316579144786,-0.43316921661148416,-2.1223768962517053,3
813,19,6365,505,240,73,50,54,1489,45,2941,1469,215,296,308,3275,0.4620581304006284,0.5145326001571092,0.4659803043867502,-1.1288793060709827,-2.534861023861302,3
814,21,5808,1508,553,433,66,71,1897,53,2622,2099,1383,164,205,6333,0.4514462809917355,1.0903925619834711,0.6000505305709954,2.2254324056961514,-0.3950195072176773,1
815,23,6058,1705,413,480,149,88,1674,283,727,373,924,69,65,5850,0.1200066028392208,0.965665236051502,0.5427215189873418,1.471841510983382,-1.1303035740024874,1
816,19,1782,795,227,132,371,80,220,157,1528,4251,1550,42,148,3722,0.8574635241301908,2.0886644219977555,1.996779388083736,-1.6347851311678552,2.0392096503395303,0
817,25,5178,1702,497,368,352,24,272,585,2649,4025,547,136,337,4820,0.5115874855156431,0.9308613364233296,0.9506272764063132,0.03485695078151109,-0.1420083195700225,3
818,25,2986,1370,520,234,129,55,1177,481,447,1113,483,230,106,4785,0.1496985934360348,1.602478231748158,0.560156504727747,0.7781111808601533,-1.2040899209090432,1
819,18,5582,1874,467,488,88,73,1272,187,1363,2726,807,209,268,5733,0.2441777140809745,1.0270512361160875,0.586769997232217,1.4694066369334764,-0.9897141641341265,1
820,20,7026,1851,562,365,77,55,278,650,1117,2398,283,135,348,4604,0.1589809279817819,0.6552803871335041,0.7108881456707543,-0.2620075027709402,-1.3578241521602885,3
821,27,5683,803,338,148,125,65,1463,674,669,3234,886,50,276,4828,0.117719514341017,0.8495512933309871,0.8540706605222734,-0.2794484848009499,-0.5506319651257111,1
822,26,6663,1345,423,111,319,53,1971,100,2842,1265,1743,284,296,6645,0.4265345940267147,0.9972985141828006,0.7772131585985558,2.2943047140111252,0.6062699805119796,1
823,22,1960,512,395,335,349,84,815,426,2173,3123,712,94,297,4019,1.1086734693877551,2.0505102040816325,1.3339140534262486,-0.5026593451919855,1.0927588402118626,2
824,23,3825,609,286,71,275,38,275,593,2052,653,774,98,23,3042,0.5364705882352941,0.7952941176470588,1.6,-2.7213721582715777,0.06849242522288555,0
825,21,5254,960,307,261,331,71,1004,65,2364,4158,425,51,84,3559,0.449942900647126,0.6773886562618957,0.5671510347864377,-0.9951962103594103,-2.0003346874026557,3
826,27,3968,1052,319,175,190,98,513,618,1451,508,779,129,221,4094,0.3656754032258064,1.0317540322580645,1.173036093418259,-1.2448588460707544,-0.03350728416800778,3
827,19,3224,571,499,462,181,61,1111,630,2984,2339,1319,288,82,5204,0.9255583126550868,1.6141439205955337,1.3860614397065567,0.27384054390212675,1.835502424134909,2
828,25,2876,1894,289,474,305,63,1822,72,2921,3162,352,42,162,5475,1.015646731571627,1.903685674547983,0.3670411985018726,2.572846501159753,-1.2182360609230323,2
829,23,4243,1237,487,91,90,97,922,495,769,1687,454,285,263,4421,0.1812396888993636,1.0419514494461466,0.6708238851095994,-0.14247376452455923,-1.2357389755309869,3
830,22,2014,1525,528,147,274,66,641,611,817,1388,1861,162,311,6126,0.4056603773584906,3.041708043694141,1.2739420935412027,1.8958215862535244,2.6763974996670417,2
831,26,2202,331,445,498,393,92,504,35,2457,2197,1736,99,304,4437,1.1158038147138964,2.0149863760217985,2.46640625,-1.355811114318998,3.429167798914937,0
832,18,3153,742,383,80,74,75,589,379,2746,3911,757,113,199,3391,0.8709165873771012,1.0754836663495084,0.9784130688448076,-1.3729495300088113,-0.6176008844029628,3
833,22,3566,461,451,207,342,31,771,506,366,2928,966,21,193,3949,0.1026360067302299,1.1074032529444755,1.34640522875817,-1.6054285917671263,0.174406237632205,0
834,23,1522,1066,336,161,22,29,1264,521,1538,4799,70,169,344,3982,1.0105124835742445,2.616294349540079,0.4936234058514628,1.021338356009029,-0.9643349233768149,2
835,22,3960,553,293,451,45,42,1676,160,2793,515,306,205,130,3861,0.7053030303030303,0.975,0.5309278350515464,-0.2990734715461311,-1.820146176714035,3
836,23,6649,820,386,296,332,81,739,639,1456,3658,448,271,194,4206,0.2189802977891412,0.6325763272672582,1.1624678663239074,-1.296564129874999,-0.24696978894193417,3
837,23,7426,1276,358,171,145,34,674,466,1122,1833,1602,100,172,4998,0.1510907621869108,0.673040667923512,1.1655112651646446,-0.5597475040216052,0.3585769263224003,0
838,24,7751,1974,345,322,72,55,1259,309,2137,29,100,206,375,5017,0.2757063604696168,0.6472713198296994,0.4021799888205701,0.922104237535509,-2.2542481508505556,1
839,21,2804,1803,235,343,217,82,1013,228,2597,3214,496,78,236,4731,0.9261768901569188,1.6872325249643367,0.5506391347099312,1.1126047339818803,-0.89477084722434,2
840,25,4800,309,379,447,318,66,127,494,664,325,1343,229,316,4028,0.1383333333333333,0.8391666666666666,3.942331288343558,-4.225770556744425,3.999638627512547,0
841,24,6730,1025,370,256,207,96,502,432,1370,3766,876,223,259,4246,0.2035661218424962,0.6309063893016345,1.2382709541381127,-1.4147371425801298,-0.07755287107907317,3
842,26,7779,804,270,159,205,14,1223,696,1159,4111,644,155,245,4415,0.1489908728628358,0.5675536701375498,0.9220722681758816,-0.8092114613677546,-0.7386870210032677,3
843,24,1861,1084,258,489,324,64,1985,446,1524,110,867,242,205,5964,0.8189145620634067,3.2047286405158517,0.7926059513074842,2.829437051448627,1.2798755234398371,2
844,20,5227,1883,300,327,317,70,901,390,127,106,685,243,67,5183,0.0242969198392959,0.9915821695044958,0.680609597924773,0.588364727783554,-0.9334405455889819,1
845,20,7772,735,586,105,223,98,542,683,319,2426,1875,223,227,5297,0.0410447761194029,0.6815491507977355,1.843263553408481,-1.2156574020100566,2.1002219810091294,0
846,25,7495,1434,144,424,30,17,1525,309,505,4378,1335,70,176,5464,0.067378252168112,0.7290193462308205,0.7608765710602643,0.49840513675168596,-0.6756491915469518,1
847,22,2784,452,549,452,378,25,1673,451,1737,4364,1438,87,244,5749,0.6239224137931034,2.065014367816092,1.149962602842184,1.2884876213282237,1.7104721481304226,2
848,21,2014,1958,363,106,373,57,491,287,1898,2531,1122,104,163,5024,0.94240317775571,2.4945382323733862,0.786628733997155,1.5804755136259845,0.5944750983118327,2
849,25,1948,1216,170,477,165,70,1044,170,2418,3144,1591,225,130,5258,1.2412731006160165,2.6991786447638604,1.1637860082304528,1.3846666066950446,1.9252775847197805,2
850,23,7519,1168,463,340,104,24,1257,274,1859,4693,1702,222,337,5891,0.2472403245112382,0.7834818459901582,1.039819944598338,0.7330804799096051,0.6593989195855295,1
851,19,7102,1425,470,163,119,74,713,372,1774,798,1191,209,382,5118,0.2497887918896085,0.72064207265559,0.9624233128834356,-0.013627269906666914,-0.08242374386383478,1
852,21,6843,1052,202,430,123,31,790,396,891,2437,1526,40,381,4971,0.1302060499780798,0.7264357737834283,1.431996086105675,-0.9881642447793347,0.798133270702709,0
853,21,3355,1514,589,434,65,12,1666,672,1062,2011,824,299,151,6226,0.3165424739195231,1.8557377049180328,0.6518970549217299,2.4466363914653146,0.014384192529137831,1
854,23,6469,862,224,357,63,63,415,377,1409,425,1938,144,132,4575,0.217808007420003,0.707219044674602,2.0479680213191207,-2.0854757958061465,1.7921968782688278,0
855,23,5062,1404,412,390,297,23,147,627,933,3044,1022,92,343,4757,0.1843145001975503,0.9397471355195576,1.423331635252165,-0.9257511358024235,0.7709090094792707,0
856,18,4020,788,563,247,200,45,969,389,416,3288,1959,56,108,5324,0.1034825870646766,1.3243781094527365,1.2948275862068963,-0.10819201354874419,1.2308674859290731,0
857,25,4581,1194,582,470,206,91,28,246,1420,2914,1714,215,180,4926,0.3099759877755949,1.0753110674525213,1.73059866962306,-1.0505325571179867,1.7103374870367183,0
858,23,2928,1411,385,370,133,91,1384,322,2485,1239,446,86,353,4981,0.8487021857923497,1.7011612021857925,0.5663522012578617,1.2958382720748436,-0.7734262474996553,2
859,20,5467,1517,557,228,274,76,307,408,1430,3391,732,268,94,4461,0.2615694164989939,0.8159868300713371,0.8735825283494331,-0.44599582109828917,-0.6515009157087884,3
860,26,7945,403,329,434,399,19,1906,396,450,4213,1100,101,300,5387,0.0566393958464443,0.6780365009439899,1.0420773313115996,0.025684986530611284,0.19584701830570128,1
861,19,7874,1419,245,268,49,58,1965,137,610,3997,760,109,26,5036,0.0774701549403098,0.6395732791465583,0.387710112978782,0.75420479718412,-2.2715667921232887,1
862,25,7350,1746,469,326,283,74,161,24,2672,3006,1445,204,132,4864,0.3635374149659864,0.6617687074829932,1.0471380471380471,-0.3309141394821109,0.028654090232140723,1
863,27,2422,1521,296,486,117,66,868,463,591,3039,1972,201,55,6045,0.2440132122213047,2.495871180842279,1.2513966480446927,1.3462621662058283,2.1055205840877735,2
864,20,4637,1324,472,65,332,36,851,371,2031,598,1899,77,285,5712,0.4379987060599525,1.231830925167134,1.157914620324896,0.7158459197181323,1.3385047213309238,1
865,22,3659,1306,320,428,386,84,60,552,1717,2087,1930,251,132,5449,0.4692538945066958,1.4892047007379066,2.2319098457888495,-0.8093790813650092,3.4198601095779866,0
866,23,6632,706,522,110,348,14,124,683,2156,1184,1170,99,311,4087,0.3250904704463209,0.616254523522316,2.0229289940828403,-2.2979533285753018,1.439055386655155,0
867,27,7012,1701,159,103,134,80,1479,659,1620,2750,578,19,242,5154,0.231032515687393,0.7350256702795208,0.5435759209344115,0.610919929813144,-1.4351361006063,1
868,23,4047,466,197,217,295,92,1094,143,1683,2584,734,273,230,3741,0.4158636026686434,0.9243884358784284,1.1291974957313602,-1.4492181331267209,-0.39243961254359533,3
869,21,4479,808,270,75,300,66,837,677,2708,4759,662,277,37,4009,0.604599240901987,0.8950658629158295,1.0934725848563969,-1.0431854886055618,-0.09081706123125316,3
870,20,3781,1961,481,385,294,24,1930,296,2587,3513,235,127,260,5993,0.6842105263157895,1.585030415234065,0.3707685269899359,2.9356104411913617,-1.312177037069457,1
871,21,4149,612,272,114,280,85,1899,413,1675,4745,745,259,153,4832,0.4037117377681369,1.1646179802362016,0.7362558390226375,0.3733341579087878,-0.535172908285784,3
872,18,1813,1916,250,149,350,39,465,683,2939,4054,264,68,239,4423,1.6210700496414785,2.4396028681742967,0.6811098441657164,1.4156418638985622,0.19133889048350114,2
873,21,4113,1741,552,123,226,29,242,379,1861,4383,1324,204,121,4941,0.4524677850717238,1.201312910284464,0.9491124260355028,0.2978895877079069,0.18186386889850345,1
874,18,4583,1062,449,241,347,46,1513,642,2091,3936,265,59,159,4783,0.4562513637355444,1.043639537420903,0.5816798941798942,0.5516735708019501,-1.1703878724042127,3
875,18,3756,980,489,220,230,12,1784,488,1368,1699,78,106,188,4575,0.3642172523961661,1.2180511182108626,0.4063940977559176,0.7957937793393016,-1.9349217975231228,3
876,27,7593,776,539,322,234,82,1244,647,2180,4507,151,136,210,4341,0.2871065455024364,0.5717107862504939,0.6963657678780774,-0.5403893931470286,-1.383029184053944,3
877,23,2537,372,221,426,59,50,472,76,1146,2575,172,255,44,2147,0.451714623571147,0.8462751281040599,1.015962441314554,-2.9863389257081225,-1.8588596489581604,3
878,22,7252,1464,593,236,45,48,958,270,2992,135,103,96,52,3865,0.4125758411472697,0.5329564258135687,0.2819237147595356,-0.19335081939429025,-3.0027750695589868,3
879,21,4989,881,207,72,46,35,532,169,2713,2025,1356,86,362,3746,0.5437963519743435,0.7508518741230708,1.3123456790123458,-1.7333453111196149,-0.03447888539039311,0
880,20,4134,561,103,440,209,11,493,471,148,3535,1687,213,348,4536,0.0358006773101112,1.097242380261248,2.9204840103716507,-2.7444935284939787,3.1294154560869685,0
881,18,5483,1663,192,477,102,32,898,181,561,4854,1190,155,25,4915,0.1023162502279773,0.8964070764180193,0.785325099891028,0.031952037368431385,-0.8184806913328921,1
882,23,3278,1631,506,230,189,32,81,139,2737,2890,665,158,213,3844,0.834960341671751,1.172666259914582,0.7330928764652841,-0.33838028313018653,-0.9991953067448337,3
883,19,6610,544,105,376,186,94,855,601,435,2757,606,120,249,3736,0.0658093797276853,0.5652042360060514,1.4840425531914894,-2.4568342656034643,-0.14330775999186604,0
884,25,6689,1838,387,157,207,25,878,370,1481,3773,163,138,156,4319,0.2214082822544476,0.645686948721782,0.3918788269416693,0.15781788444473693,-2.450760570428613,3
885,27,5395,1660,205,384,188,18,1545,118,1245,380,904,262,342,5626,0.2307692307692307,1.0428174235403151,0.6498533724340176,1.3519012406285653,-0.7719438097045797,1
886,22,2624,1898,245,211,308,22,922,186,458,1528,1616,175,235,5818,0.1745426829268292,2.2172256097560976,0.898205546492659,1.7025915914769836,0.8258372238244549,1
887,24,2197,860,370,351,248,37,11,682,2493,4901,725,146,368,3798,1.1347291761492946,1.728720983158853,2.0604351329572923,-1.6247135444849496,2.0141910080269882,0
888,27,3679,1399,523,255,116,36,1286,533,292,4571,1026,288,383,5845,0.0793693938570263,1.5887469421038325,0.8220074812967582,1.446746381533507,0.20012551793320618,1
889,19,2904,474,477,127,386,60,1680,683,1539,3628,750,20,202,4859,0.5299586776859504,1.673209366391185,0.846826301786393,0.5151469659254375,0.14285735536408137,2
890,25,6751,408,195,65,35,73,448,420,1500,848,1366,80,187,3277,0.2221893052881054,0.4854095689527477,2.1179828734538533,-3.493185208392241,0.7269494091659782,0
891,19,2543,482,556,376,298,61,1215,384,855,4992,1268,168,301,5109,0.3362170664569406,2.009044435705859,1.2676431424766976,0.2846498769446872,1.338502874042635,2
892,21,3429,491,328,145,154,90,761,596,1784,4127,341,225,57,3188,0.5202682997958589,0.9297171186934966,1.017721518987342,-1.903603831559588,-0.9153524979605067,3
893,18,2513,364,301,196,45,47,1137,345,2625,1927,1960,35,182,4612,1.0445682451253482,1.835256665340231,1.5593784683684797,-0.4351035762653222,1.9670472966262975,2
894,22,1726,1262,311,51,371,74,25,600,927,2165,310,295,161,3460,0.5370799536500579,2.004634994206257,1.165206508135169,-1.0379497104149156,0.07258071684359697,3
895,26,3328,1797,105,59,31,27,1806,652,989,4286,1280,171,267,6195,0.2971754807692308,1.8614783653846152,0.6707119741100324,2.2689118843072893,0.1467797609652675,1
896,18,7088,1423,211,483,91,72,1522,640,752,2121,613,111,122,5288,0.1060948081264108,0.7460496613995485,0.6755386565272496,0.417770816533821,-1.056488883241031,1
897,26,6417,1867,475,174,152,60,507,266,2555,4718,98,78,218,3895,0.3981611344865202,0.6069814555088048,0.3671463671463671,-0.27807575729427136,-2.6576378172176613,3
898,25,3523,1163,478,130,125,18,1568,453,2433,2918,1079,142,219,5375,0.6906045983536758,1.5256883338064149,0.6749766282330945,1.4698458613577032,-0.16476598153368216,1
899,23,6466,1451,546,189,239,22,61,112,2021,4681,428,198,61,3307,0.3125579956696566,0.5114444788122486,0.6068999028182702,-1.3256807553728265,-2.162256341838345,3
900,24,3952,1775,422,375,392,49,228,287,950,472,1467,220,166,5381,0.2403846153846154,1.361589068825911,1.2189690721649484,0.300241531848957,1.0654087937829184,1
901,20,7845,668,205,199,196,64,1838,634,210,1787,1959,252,85,6100,0.0267686424474187,0.7775653282345443,1.250092216894135,0.363515651750582,1.4277663553403315,1
902,18,3585,1150,238,337,301,88,606,643,719,113,273,175,212,4023,0.200557880055788,1.1221757322175732,1.0175526579739218,-1.1020300014266713,-0.5680423037916054,3
903,22,7391,342,398,410,152,52,1058,340,892,1336,1096,70,317,4235,0.1206873224191584,0.5729941821133812,1.3553948832035596,-1.695441220537783,0.048028697256542116,0
904,19,5783,1742,500,389,41,53,1728,81,2197,338,1057,288,57,5936,0.3799066228601072,1.026456856302957,0.4952141057934509,2.029138449447871,-1.103872119494897,1
905,22,2580,787,195,178,288,77,1479,319,1257,2285,706,122,160,4311,0.4872093023255814,1.6709302325581394,0.7517269402681837,0.06599084683446063,-0.5686477946889698,3
906,25,6536,377,487,487,180,42,1611,422,687,1196,159,39,125,3929,0.105110159118727,0.6011321909424725,0.5874747474747475,-0.9083050006151825,-2.0729177861593553,3
907,26,3820,1125,546,288,126,33,890,667,2743,78,773,170,171,4789,0.7180628272251309,1.2536649214659683,0.8699726669269816,0.32498042797682,-0.05319621708041064,2
908,19,4690,1593,551,107,298,45,1525,586,2817,4559,1885,243,371,7204,0.600639658848614,1.5360341151385928,0.9634777868629054,2.8671615815947877,1.9634770973813298,1
909,20,4130,973,436,247,372,19,760,639,1409,2652,602,179,345,4572,0.3411622276029055,1.1070217917675544,1.107883817427386,-0.4289082570602999,0.15628477944034286,3
910,20,4063,1000,396,260,254,29,594,322,2057,4657,1472,195,57,4579,0.5062761506276151,1.126999753876446,1.3010050251256282,-0.6381953459249396,0.7816899489495256,0
911,18,4792,1058,566,451,37,84,1048,272,2461,4380,1245,66,116,4943,0.5135642737896494,1.0315108514190316,0.8499251497005988,0.13643028860987733,-0.26831373654602253,1
912,25,6121,1027,488,439,261,21,1592,497,2753,4318,1055,249,127,5756,0.4497631106028427,0.9403692207155694,0.8525909237206308,1.1196260582017212,0.20399897028393268,1
913,23,5086,1638,515,94,136,71,1055,388,396,2640,747,266,138,5048,0.0778607943373967,0.9925285096342902,0.57356608478803,0.694261975261305,-1.2840688098789843,1
914,25,5931,1224,313,146,305,27,1854,698,1729,1256,775,210,170,5722,0.2915191367391671,0.9647614230315292,0.6874078442937187,1.3122434720599818,-0.3831465790525839,1
915,26,6674,1201,553,328,301,72,1035,179,668,827,355,115,93,4232,0.1000899011087803,0.6341024872640096,0.5173897454284689,-0.331186791299126,-2.0748621984239124,3
916,22,4447,1188,390,72,163,93,1342,185,1287,2718,1637,299,76,5445,0.289408590060715,1.2244209579491792,0.8647260273972602,0.7862477405103768,0.2326180977996367,1
917,20,5459,1292,121,459,224,34,1868,224,931,4923,1655,110,385,6372,0.1705440556878549,1.167246748488734,0.9420908259676928,1.479119707221177,0.738725313434697,1
918,22,4313,1491,292,440,58,21,1627,286,709,2810,1781,106,354,6456,0.1643867377695339,1.4968699281242754,0.8932551319648094,1.8262024130608845,0.7640674414521093,1
919,22,4083,638,567,384,173,30,0,157,115,3385,1008,162,271,3390,0.0281655645358804,0.8302718589272594,1.8132780082987552,-2.7844008195044783,0.263284175471508,0
920,22,1661,492,249,93,195,34,1458,387,1469,1965,1003,38,311,4260,0.884406983744732,2.564720048163757,0.937244201909959,0.45214027154394554,0.5284633226608173,2
921,20,2093,1776,467,76,260,20,1861,462,171,2427,1224,162,332,6640,0.0817009077878643,3.1724796942188247,0.6179337231968811,3.6261806136988106,0.6719749399737129,1
922,27,7534,582,346,331,388,73,1159,586,369,2841,1501,82,274,5322,0.0489779665516326,0.7063976639235466,1.550071873502635,-0.8439036255845245,1.4417369354563796,0
923,21,7802,1659,366,146,153,82,1219,36,386,613,670,263,273,4867,0.049474493719559,0.6238144065624199,0.500308261405672,0.43711834022247203,-1.8995310905800333,1
924,26,4759,689,560,85,65,59,132,87,165,562,1540,13,278,3508,0.0346711494011346,0.7371296490859425,1.5401882693700215,-2.539778032089722,-0.018785028720505016,0
925,27,5655,1299,350,158,69,71,85,152,979,4826,679,246,289,3398,0.1731211317418214,0.6008841732979664,0.9596309111880046,-1.8697262538567574,-1.3510623141764184,3
926,26,4462,824,589,104,185,98,1499,449,167,4352,926,47,53,4774,0.0374271627073061,1.069923800986105,0.6394230769230769,0.11548657784786384,-1.0935454134440197,1
927,19,5388,1563,102,241,125,58,1830,327,1316,184,1680,29,345,6300,0.2442464736451373,1.1692650334075725,0.8025751072961373,1.6159983965183082,0.3261813219062679,1
928,25,4890,1806,492,268,235,23,1814,669,1502,2192,1841,122,344,7614,0.3071574642126789,1.5570552147239265,0.8516536964980544,3.2926648334992543,1.5710310461006047,1
929,25,7497,958,415,234,165,10,1347,193,1073,4065,605,32,257,4216,0.1431239162331599,0.562358276643991,0.55,-0.4077614298318602,-2.0008847691391085,3
930,24,7854,1015,175,118,91,90,1203,431,607,245,116,145,198,3582,0.0772854596384008,0.4560733384262796,0.4968658587547012,-1.2489207861440674,-2.5509686465833465,3
931,25,6001,1915,186,366,349,34,515,116,2984,4086,1229,257,123,5090,0.4972504582569572,0.8481919680053325,0.9457186544342508,0.2934609624428762,0.020156989854275807,1
932,20,2163,1190,369,179,292,68,1661,173,1225,2234,884,106,48,4970,0.5663430420711975,2.2977346278317152,0.5434782608695652,1.5933431473846698,-0.5516080768070988,2
933,23,2632,1878,324,104,266,81,174,261,985,865,255,42,246,3631,0.3742401215805471,1.3795592705167172,0.5281986531986532,-0.4895983285395907,-1.8577616141737578,3
934,18,6695,1781,117,427,205,78,762,323,2941,2087,835,144,251,4923,0.4392830470500373,0.7353248693054518,0.8507518796992481,-0.013274394234381431,-0.5363091584048888,3
935,24,2041,1412,212,146,89,14,1044,304,2569,600,204,264,323,4012,1.2586967172954433,1.965703086722195,0.5037481259370314,0.9155943728521843,-1.0656842458949556,2
936,18,6933,1983,350,385,169,28,996,46,2087,3033,1764,287,369,6377,0.3010240876965239,0.9198038367229192,0.9155902673475518,1.6263010843964776,0.6250068189251959,1
937,26,6593,1418,332,136,265,32,1975,421,874,2056,1582,142,354,6657,0.132564841498559,1.009707265281359,0.7871140939597315,2.043411144250275,0.440866505401344,1
938,18,6736,751,428,343,281,18,1128,379,2625,2131,1645,247,136,5356,0.3896971496437054,0.7951306413301663,1.3216298222800174,-0.11565494670977952,1.1898626753681039,0
939,18,4474,727,378,168,45,59,577,79,1025,532,1147,24,226,3430,0.2291014751899865,0.7666517657577112,1.0392390011890609,-1.9366177361827241,-0.9898718645495598,3
940,24,2367,1474,301,257,159,25,1466,221,219,2042,1122,286,204,5515,0.0925221799746514,2.329953527672159,0.7016352977476088,1.756298925343756,-0.048504144562871124,1
941,19,3566,1837,182,383,118,42,1798,600,2038,357,832,135,157,6084,0.5715086932136848,1.7061132922041502,0.5939219282158763,2.3288260019811746,-0.23840694460352596,1
942,22,1931,1699,224,462,297,11,48,389,587,377,1540,26,342,5038,0.3039875712066286,2.6090108751942,1.5560629122272958,0.14935417012741756,2.0381480208843037,0
943,25,6335,1345,274,203,70,23,527,552,2225,2219,634,59,183,3870,0.351223362273086,0.6108918705603789,0.8033550792171482,-1.144516676875743,-1.3201599611997126,3
944,25,6969,1182,168,84,170,10,144,171,540,4488,757,144,94,2924,0.0774860094705122,0.4195723920218109,0.9571619812583668,-2.471358804767727,-1.7183966295039528,3
945,20,5778,612,146,128,123,99,1363,121,561,4797,1984,127,252,4955,0.097092419522326,0.8575631706472828,1.3361621876473362,-0.863777527404965,0.8071929661196723,0
946,24,7756,1139,471,116,108,67,761,626,711,3307,228,69,303,3888,0.0916709644146467,0.5012893243940175,0.6398144242935471,-1.0835165924629275,-1.9313853308372126,3
947,20,2706,818,355,392,160,98,1878,465,1417,2596,1121,134,396,5817,0.5236511456023651,2.149667405764967,0.9065880039331368,1.6019390620416387,0.9317551891069706,2
948,23,4028,1529,314,462,232,25,1377,248,1759,783,1145,125,274,5731,0.4366931479642502,1.42279046673287,0.7798136645962733,1.4431295660852603,0.06106819796357418,1
949,23,2669,674,129,83,252,88,1098,144,1016,2379,162,182,28,2840,0.3806669164481079,1.064068939677782,0.4939505523408732,-1.506807351889483,-2.3662228198143707,3
950,20,2330,750,380,146,202,99,1825,255,2756,3603,806,196,222,4881,1.1828326180257511,2.0948497854077255,0.6517766497461929,1.4766364424679588,0.023149634356671212,2
951,24,3151,1949,511,218,270,56,928,181,105,982,946,97,398,5554,0.0333227546810536,1.7626150428435416,0.6393152302243211,1.5396129186979315,-0.5582469516212889,1
952,20,2636,1314,581,218,28,53,793,573,780,3942,1976,212,324,6072,0.2959028831562974,2.3034901365705616,1.2589285714285714,1.3668913819377473,2.1484455287764277,1
953,25,4310,894,336,200,98,89,1601,372,2418,2590,870,191,110,4761,0.5610208816705337,1.1046403712296984,0.6817379018014835,0.35800418606801265,-0.7510111485033216,3
954,27,1975,1502,347,120,71,23,1660,87,1743,1042,208,177,351,4546,0.8825316455696203,2.301772151898734,0.2955257908235965,1.9381707923154243,-1.7256531180770274,2
955,21,4310,1533,467,52,288,33,318,192,2958,2538,835,190,169,4077,0.6863109048723898,0.945939675174014,0.7588438308886971,-0.293178415860324,-0.8625797684718765,3
956,18,2826,799,594,363,245,64,1110,656,2706,861,1853,139,379,6202,0.9575371549893844,2.194621372965322,1.4778266080703155,1.4476395499630412,3.1177081762115098,2
957,21,6566,763,124,81,70,24,1576,578,198,1876,1889,158,195,5458,0.0301553457203777,0.8312519037465732,1.2159967519285424,-0.18031893510748434,0.8612328625199956,1
958,24,2519,1447,173,336,205,92,697,280,625,1835,1103,218,52,4603,0.2481143310837634,1.8273124255657007,0.986620630125162,-0.05027496730291818,0.1210811055068427,3
959,21,6737,412,305,131,53,81,1889,236,2341,4208,1170,120,203,4600,0.3474840433427341,0.6827964969571025,0.7651573292402148,-0.33189207765364614,-0.8592581650691081,3
960,23,3336,1335,589,92,310,43,1915,143,1280,3526,300,146,176,5049,0.3836930455635491,1.5134892086330936,0.3151862464183381,1.8010453261715402,-1.951978996711516,1
961,26,5756,1449,593,440,249,11,846,181,1789,1685,1592,220,72,5653,0.3108061153578874,0.9821056289089646,0.957409972299169,0.8290726834467698,0.42032873812228333,1
962,18,3948,1888,413,154,150,36,1801,220,1238,3401,1165,155,315,6297,0.3135764944275582,1.594984802431611,0.5351048269137006,2.6436516950717968,-0.496205778401197,1
963,22,5793,630,193,50,139,83,782,473,495,1622,162,93,221,2826,0.0854479544277576,0.4878301398239254,0.7607476635514019,-2.4535286382995283,-2.178183806728738,3
964,24,2783,1606,474,110,345,96,41,421,869,4957,308,39,293,3733,0.3122529644268774,1.3413582464965863,0.76001885902876,-0.8102393398209358,-1.1600554267733738,3
965,18,2159,439,226,319,266,81,1116,481,1926,2657,156,74,194,3352,0.8920796665122742,1.552570634553034,0.8820887142055025,-1.0489617989057909,-0.7173314924998011,3
