id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors,year,month,week,day_of_week,is_weekend,log_amount,is_high_value,time_window
16761404,2015-10-05 09:41:00,1,4400,108.27,Online Transaction,88459,ONLINE,,,5311,,2015,10,41,0,0,4.693821883582654,False,2015-10
16761917,2015-10-05 11:15:00,1,4400,8.19,Chip Transaction,61195,Pensacola,FL,32505.0,5541,,2015,10,41,0,0,2.2181159363675955,False,2015-10
16762101,2015-10-05 11:47:00,1,4652,13.81,Online Transaction,16798,ONLINE,,,4121,,2015,10,41,0,0,2.6953026282797072,False,2015-10
16762927,2015-10-05 14:09:00,1,4400,37.07,Chip Transaction,61195,Pensacola,FL,32505.0,5541,,2015,10,41,0,0,3.639426570394406,False,2015-10
16762943,2015-10-05 14:11:00,1,4400,75.0,Chip Transaction,61195,Pensacola,FL,32505.0,5541,,2015,10,41,0,0,4.330733340286331,False,2015-10
16763524,2015-10-05 15:57:00,1,4400,16.13,Online Transaction,18563,ONLINE,,,4121,,2015,10,41,0,0,2.8408313123360287,False,2015-10
16763664,2015-10-05 16:25:00,1,4400,14.21,Chip Transaction,17708,Pensacola,FL,32504.0,4121,,2015,10,41,0,0,2.7219531062712017,False,2015-10
16765109,2015-10-06 06:00:00,3,2157,34.27,Chip Transaction,46474,Wichita Falls,TX,76301.0,7538,,2015,10,41,1,0,3.563032744247961,False,2015-10
16766725,2015-10-06 11:02:00,1,4400,6.46,Chip Transaction,46931,Pensacola,FL,32504.0,5411,,2015,10,41,1,0,2.0095554142156695,False,2015-10
16767045,2015-10-06 12:06:00,1,4652,13.67,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2015,10,41,1,0,2.6858045921548905,False,2015-10
16768447,2015-10-06 16:19:00,1,4652,14.46,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2015,10,41,1,0,2.738256043159276,False,2015-10
16770946,2015-10-07 09:27:00,1,4400,86.49,Chip Transaction,73423,Pensacola,FL,32504.0,5912,,2015,10,41,2,0,4.471524501118173,False,2015-10
16771145,2015-10-07 09:59:00,1,4400,94.24,Chip Transaction,38602,Pensacola,FL,32505.0,5311,,2015,10,41,2,0,4.556400021618662,False,2015-10
16771777,2015-10-07 11:51:00,1,4652,17.33,Online Transaction,16798,ONLINE,,,4121,,2015,10,41,2,0,2.908539061851614,False,2015-10
16771861,2015-10-07 12:04:00,1,4400,53.44,Swipe Transaction,11891,Pensacola,FL,32504.0,7538,,2015,10,41,2,0,3.9970991777832654,False,2015-10
16772718,2015-10-07 14:36:00,3,4327,56.34,Swipe Transaction,91290,Wichita Falls,TX,76301.0,5300,,2015,10,41,2,0,4.048998460455224,False,2015-10
16773251,2015-10-07 16:18:00,1,4652,7.24,Online Transaction,16798,ONLINE,,,4121,,2015,10,41,2,0,2.10900034392138,False,2015-10
16774529,2015-10-08 01:49:00,3,3597,68.52,Online Transaction,79050,ONLINE,,,4900,,2015,10,41,3,0,4.241614480957137,False,2015-10
16774687,2015-10-08 05:37:00,3,2157,30.46,Chip Transaction,64394,Wichita Falls,TX,76301.0,7538,,2015,10,41,3,0,3.4487168976301317,False,2015-10
16776143,2015-10-08 11:40:00,1,4400,13.43,Online Transaction,16798,ONLINE,,,4121,,2015,10,41,3,0,2.6693093727857793,False,2015-10
16776246,2015-10-08 12:01:00,1,4400,60.0,Swipe Transaction,27092,Pensacola,FL,32507.0,4829,,2015,10,41,3,0,4.110873864173311,False,2015-10
16777009,2015-10-08 14:34:00,3,4327,71.31,Swipe Transaction,60569,Lampasas,TX,76550.0,5300,Insufficient Balance,2015,10,41,3,0,4.28096243218686,False,2015-10
16777082,2015-10-08 14:46:00,3,2157,64.8,Chip Transaction,60569,Lampasas,TX,76550.0,5300,,2015,10,41,3,0,4.186619838331271,False,2015-10
16778568,2015-10-08 22:13:00,1,4400,56.91,Chip Transaction,78454,Pensacola,FL,32505.0,5812,,2015,10,41,3,0,4.058890081237698,False,2015-10
16779878,2015-10-09 09:34:00,1,4400,78.01,Chip Transaction,46931,Pensacola,FL,32504.0,5411,,2015,10,41,4,0,4.369574426734642,False,2015-10
16780449,2015-10-09 11:40:00,1,4400,16.25,Chip Transaction,17708,Pensacola,FL,32504.0,4121,,2015,10,41,4,0,2.847812143477369,False,2015-10
16780589,2015-10-09 12:00:00,1,4400,14.98,Online Transaction,18563,ONLINE,,,4121,,2015,10,41,4,0,2.7713379403381286,False,2015-10
16781292,2015-10-09 14:28:00,3,4327,22.33,Swipe Transaction,9553,Wichita Falls,TX,76301.0,7349,,2015,10,41,4,0,3.1497400860333387,False,2015-10
16781786,2015-10-09 16:12:00,1,4400,18.03,Online Transaction,18563,ONLINE,,,4121,,2015,10,41,4,0,2.946016681308058,False,2015-10
16785198,2015-10-10 11:31:00,1,4400,15.99,Online Transaction,16798,ONLINE,,,4121,,2015,10,41,5,1,2.8326249356838407,False,2015-10
16786289,2015-10-10 14:46:00,3,2157,54.12,Chip Transaction,65267,Wichita Falls,TX,76301.0,5912,,2015,10,41,5,1,4.009512626705403,False,2015-10
16786871,2015-10-10 16:35:00,1,4652,66.02,Swipe Transaction,62173,Pensacola,FL,32504.0,5655,,2015,10,41,5,1,4.2049910823091645,False,2015-10
16790001,2015-10-11 11:27:00,1,4400,15.11,Chip Transaction,17708,Pensacola,FL,32504.0,4121,,2015,10,41,6,1,2.779440197188883,False,2015-10
16790167,2015-10-11 11:56:00,1,4652,15.8,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2015,10,41,6,1,2.8213788864092133,False,2015-10
16791557,2015-10-11 16:06:00,1,4400,16.19,Online Transaction,18563,ONLINE,,,4121,,2015,10,41,6,1,2.844327819394758,False,2015-10
16794793,2015-10-12 11:13:00,1,4400,13.94,Chip Transaction,75781,Pensacola,FL,32504.0,5411,,2015,10,42,0,0,2.704042179704671,False,2015-10
16794963,2015-10-12 11:41:00,1,4652,14.15,Online Transaction,18563,ONLINE,,,4121,,2015,10,42,0,0,2.7180005319553784,False,2015-10
16795908,2015-10-12 14:33:00,3,3597,20.34,Chip Transaction,60569,Lampasas,TX,76550.0,5300,,2015,10,42,0,0,3.060583245873607,False,2015-10
16797878,2015-10-13 06:06:00,3,4835,40.88,Swipe Transaction,46474,Wichita Falls,TX,76301.0,7538,,2015,10,42,1,0,3.734808386002336,False,2015-10
16798532,2015-10-13 08:16:00,1,4400,71.58,Online Transaction,39021,ONLINE,,,4784,,2015,10,42,1,0,4.284689401784925,False,2015-10
16799719,2015-10-13 11:47:00,1,4400,17.41,Chip Transaction,17708,Pensacola,FL,32504.0,4121,,2015,10,42,1,0,2.9128939952449864,False,2015-10
16799896,2015-10-13 12:19:00,1,4652,10.29,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2015,10,42,1,0,2.4239173781615704,False,2015-10
16800739,2015-10-13 14:53:00,3,4835,56.99,Swipe Transaction,50783,Vernon,TX,76384.0,5411,,2015,10,42,1,0,4.060270581888349,False,2015-10
16804411,2015-10-14 11:22:00,1,4400,12.35,Chip Transaction,73706,Pensacola,FL,32504.0,5812,,2015,10,42,2,0,2.5915163848462583,False,2015-10
16804801,2015-10-14 12:31:00,1,4652,101.02,Swipe Transaction,99850,Pensacola,FL,32504.0,7230,,2015,10,42,2,0,4.625168872494781,False,2015-10
16805490,2015-10-14 14:34:00,3,3597,79.18,Chip Transaction,19964,Burkburnett,TX,76354.0,5311,,2015,10,42,2,0,4.384274107214361,False,2015-10
16806178,2015-10-14 16:44:00,1,4400,15.63,Chip Transaction,75781,Pensacola,FL,32504.0,5411,,2015,10,42,2,0,2.811208293204837,False,2015-10
16808327,2015-10-15 09:31:00,1,4400,92.17,Chip Transaction,75781,Pensacola,FL,32504.0,5411,,2015,10,42,3,0,4.534425781462334,False,2015-10
16808966,2015-10-15 11:50:00,1,4400,10.36,Chip Transaction,17708,Pensacola,FL,32504.0,4121,,2015,10,42,3,0,2.4300984132930052,False,2015-10
16809307,2015-10-15 12:56:00,1,4400,15.8,Online Transaction,16798,ONLINE,,,4121,,2015,10,42,3,0,2.8213788864092133,False,2015-10
16809777,2015-10-15 14:36:00,3,2157,57.93,Chip Transaction,78680,Wichita Falls,TX,76301.0,5411,,2015,10,42,3,0,4.076350298849822,False,2015-10
16810141,2015-10-15 15:49:00,1,4652,62.67,Swipe Transaction,93403,Pensacola,FL,32504.0,8021,,2015,10,42,3,0,4.153713494028934,False,2015-10
16812475,2015-10-16 08:42:00,1,4400,88.52,Swipe Transaction,90326,Pensacola,FL,32504.0,5300,,2015,10,42,4,0,4.494462064003669,False,2015-10
16813076,2015-10-16 10:57:00,1,4400,10.91,Chip Transaction,25887,Pensacola,FL,32505.0,5814,Technical Glitch,2015,10,42,4,0,2.477378383367209,False,2015-10
16813863,2015-10-16 13:24:00,1,4652,35.86,Swipe Transaction,32175,Pensacola,FL,32505.0,7538,,2015,10,42,4,0,3.607126952241677,False,2015-10
16814217,2015-10-16 14:34:00,3,4327,42.46,Online Transaction,9932,ONLINE,,,5311,,2015,10,42,4,0,3.771840974828283,False,2015-10
16815294,2015-10-16 19:08:00,1,4400,11.37,Chip Transaction,20561,Pensacola,FL,32504.0,5912,,2015,10,42,4,0,2.5152741864043966,False,2015-10
16815638,2015-10-16 21:04:00,1,4652,85.97,Swipe Transaction,73706,Pensacola,FL,32504.0,5812,,2015,10,42,4,0,4.465563231601674,False,2015-10
16815641,2015-10-16 21:05:00,1,4400,62.12,Chip Transaction,73706,Pensacola,FL,32504.0,5812,Technical Glitch,2015,10,42,4,0,4.145037676537619,False,2015-10
16817754,2015-10-17 10:35:00,3,4327,15.75,Swipe Transaction,19964,Burkburnett,TX,76354.0,5311,,2015,10,42,5,1,2.8183982582710754,False,2015-10
16818162,2015-10-17 11:48:00,1,4400,13.71,Online Transaction,16798,ONLINE,,,4121,,2015,10,42,5,1,2.688527534613346,False,2015-10
16819008,2015-10-17 14:22:00,3,2157,34.18,Chip Transaction,65267,Wichita Falls,TX,76301.0,5912,,2015,10,42,5,1,3.560477739309412,False,2015-10
16819065,2015-10-17 14:33:00,3,3597,50.35,Chip Transaction,81833,Wichita Falls,TX,76301.0,5912,,2015,10,42,5,1,3.9386649363745674,False,2015-10
16819512,2015-10-17 16:03:00,1,4400,8.03,Online Transaction,18563,ONLINE,,,4121,,2015,10,42,5,1,2.200552367428894,False,2015-10
16821760,2015-10-18 08:16:00,3,3597,153.84,Chip Transaction,65123,Wichita Falls,TX,76301.0,6300,,2015,10,42,6,1,5.042392325709447,True,2015-10
16821759,2015-10-18 08:16:00,3,2157,37.93,Chip Transaction,22041,Wichita Falls,TX,76301.0,7230,,2015,10,42,6,1,3.661765161622364,False,2015-10
16822830,2015-10-18 11:28:00,3,2157,11.81,Chip Transaction,78680,Wichita Falls,TX,76301.0,5411,,2015,10,42,6,1,2.550226115908643,False,2015-10
16822969,2015-10-18 11:53:00,1,4400,16.92,Online Transaction,16798,ONLINE,,,4121,,2015,10,42,6,1,2.8859174075467844,False,2015-10
16823878,2015-10-18 14:43:00,3,4327,62.15,Online Transaction,88459,ONLINE,,,5311,,2015,10,42,6,1,4.1455128487965,False,2015-10
16824348,2015-10-18 16:18:00,1,4400,15.73,Online Transaction,16798,ONLINE,,,4121,,2015,10,42,6,1,2.8172035149987327,False,2015-10
16827413,2015-10-19 11:15:00,3,4835,47.85,Swipe Transaction,50783,Vernon,TX,76384.0,5411,,2015,10,43,0,0,3.888754378488792,False,2015-10
16827830,2015-10-19 12:28:00,1,4400,15.96,Chip Transaction,17708,Pensacola,FL,32504.0,4121,,2015,10,43,0,0,2.830857630363757,False,2015-10
16828567,2015-10-19 14:34:00,3,3597,69.56,Chip Transaction,60569,Lampasas,TX,76550.0,5300,,2015,10,43,0,0,4.256463411698536,False,2015-10
16828758,2015-10-19 15:11:00,3,3597,125.24,Chip Transaction,30286,Wichita Falls,TX,76306.0,4814,,2015,10,43,0,0,4.838184857097564,False,2015-10
16828876,2015-10-19 15:40:00,3,3597,52.81,Chip Transaction,91290,Wichita Falls,TX,76301.0,5300,,2015,10,43,0,0,3.985459323501329,False,2015-10
16829062,2015-10-19 16:19:00,1,4400,15.77,Online Transaction,16798,ONLINE,,,4121,,2015,10,43,0,0,2.8195915758351173,False,2015-10
16829294,2015-10-19 17:09:00,1,4400,20.06,Online Transaction,18563,ONLINE,,,4121,,2015,10,43,0,0,3.0473755067058295,False,2015-10
16829366,2015-10-19 17:37:00,1,4400,18.23,Chip Transaction,26909,Destin,FL,32541.0,5211,,2015,10,43,0,0,2.9564715596006885,False,2015-10
16830564,2015-10-20 06:20:00,3,3597,34.43,Chip Transaction,32175,Wichita Falls,TX,76306.0,7538,,2015,10,43,1,0,3.5675589188773804,False,2015-10
16831893,2015-10-20 10:20:00,1,4652,122.15,Swipe Transaction,30286,Pensacola,FL,32526.0,4814,,2015,10,43,1,0,4.813403124566547,False,2015-10
16832415,2015-10-20 11:51:00,1,4652,12.87,Online Transaction,18563,ONLINE,,,4121,,2015,10,43,1,0,2.6297282343267403,False,2015-10
16833370,2015-10-20 14:45:00,3,4327,69.74,Swipe Transaction,65267,Wichita Falls,TX,76301.0,5912,,2015,10,43,1,0,4.259011183777335,False,2015-10
16833914,2015-10-20 16:29:00,1,4400,21.91,Chip Transaction,17708,Pensacola,FL,32504.0,4121,,2015,10,43,1,0,3.1315734964654043,False,2015-10
16835397,2015-10-21 06:28:00,3,4327,35.36,Swipe Transaction,32175,Wichita Falls,TX,76306.0,7538,,2015,10,43,2,0,3.5934692693092782,False,2015-10
16837152,2015-10-21 11:49:00,1,4400,16.05,Online Transaction,16798,ONLINE,,,4121,,2015,10,43,2,0,2.8361502037295256,False,2015-10
16838102,2015-10-21 14:33:00,3,4835,49.9,Swipe Transaction,78680,Wichita Falls,TX,76301.0,5411,,2015,10,43,2,0,3.929862923556477,False,2015-10
16838671,2015-10-21 16:18:00,1,4652,10.78,Online Transaction,18563,ONLINE,,,4121,,2015,10,43,2,0,2.466403178223441,False,2015-10
16841609,2015-10-22 11:54:00,1,4400,17.16,Online Transaction,18563,ONLINE,,,4121,,2015,10,43,3,0,2.8992213731731473,False,2015-10
16842373,2015-10-22 14:15:00,3,4835,61.7,Swipe Transaction,78680,Wichita Falls,TX,76301.0,5411,,2015,10,43,3,0,4.138361447638875,False,2015-10
16842522,2015-10-22 14:46:00,3,3597,49.79,Chip Transaction,91290,Wichita Falls,TX,76301.0,5300,,2015,10,43,3,0,3.9276994848131537,False,2015-10
16842934,2015-10-22 16:09:00,1,4400,8.31,Online Transaction,16798,ONLINE,,,4121,,2015,10,43,3,0,2.231089091288976,False,2015-10
16843794,2015-10-22 20:51:00,1,4652,16.58,Online Transaction,88459,ONLINE,,,5311,,2015,10,43,3,0,2.866761892257031,False,2015-10
16844441,2015-10-23 06:11:00,3,2157,29.76,Chip Transaction,32175,Wichita Falls,TX,76306.0,7538,,2015,10,43,4,0,3.4262151446374434,False,2015-10
16845470,2015-10-23 10:17:00,1,4652,30.3,Swipe Transaction,19756,Pensacola,FL,32507.0,7832,,2015,10,43,4,0,3.4436180975461075,False,2015-10
16845877,2015-10-23 11:39:00,1,4652,15.09,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2015,10,43,4,0,2.7781979610042917,False,2015-10
16846778,2015-10-23 14:38:00,3,3597,71.1,Chip Transaction,91290,Wichita Falls,TX,76301.0,5300,,2015,10,43,4,0,4.278054044290903,False,2015-10
16847236,2015-10-23 16:14:00,1,4400,19.88,Online Transaction,18563,ONLINE,,,4121,,2015,10,43,4,0,3.038791763014438,False,2015-10
16849958,2015-10-24 09:35:00,1,4400,96.05,Chip Transaction,75781,Pensacola,FL,32504.0,5411,,2015,10,43,5,1,4.57522630961502,False,2015-10
16850866,2015-10-24 12:19:00,1,4652,60.0,Swipe Transaction,27092,Pensacola,FL,32507.0,4829,,2015,10,43,5,1,4.110873864173311,False,2015-10
16851077,2015-10-24 12:57:00,1,4400,90.13,Chip Transaction,99850,Pensacola,FL,32504.0,7230,,2015,10,43,5,1,4.5122870585080355,False,2015-10
16851676,2015-10-24 14:46:00,3,3597,57.91,Chip Transaction,78680,Wichita Falls,TX,76301.0,5411,,2015,10,43,5,1,4.076010855533596,False,2015-10
16852007,2015-10-24 15:56:00,1,4400,99.98,Chip Transaction,93403,Pensacola,FL,32504.0,8021,,2015,10,43,5,1,4.6149224774307696,False,2015-10
16852037,2015-10-24 16:01:00,1,4400,15.11,Online Transaction,18563,ONLINE,,,4121,,2015,10,43,5,1,2.779440197188883,False,2015-10
16854227,2015-10-25 08:05:00,3,4327,39.1,Swipe Transaction,22041,Wichita Falls,TX,76301.0,7230,,2015,10,43,6,1,3.691376334312523,False,2015-10
16854749,2015-10-25 09:41:00,1,4400,79.88,Chip Transaction,61195,Pensacola,FL,32505.0,5541,,2015,10,43,6,1,4.392966574712216,False,2015-10
16855590,2015-10-25 11:58:00,1,4400,5.18,Chip Transaction,17708,Pensacola,FL,32504.0,4121,,2015,10,43,6,1,1.8213182714695997,False,2015-10
16856582,2015-10-25 15:05:00,1,4400,17.19,Online Transaction,16798,ONLINE,,,4121,,2015,10,43,6,1,2.900871992530031,False,2015-10
16856938,2015-10-25 16:11:00,1,4400,18.92,Online Transaction,16798,ONLINE,,,4121,,2015,10,43,6,1,2.991724252156452,False,2015-10
16857383,2015-10-25 18:12:00,3,3597,83.75,Swipe Transaction,95534,Wichita Falls,TX,76301.0,4900,,2015,10,43,6,1,4.43970574626056,False,2015-10
16860218,2015-10-26 11:46:00,1,4400,7.38,Chip Transaction,72812,Pensacola,FL,32504.0,5813,,2015,10,44,0,0,2.1258479144939915,False,2015-10
16861215,2015-10-26 14:46:00,3,4327,52.53,Swipe Transaction,78680,Wichita Falls,TX,76301.0,5411,,2015,10,44,0,0,3.98024224440529,False,2015-10
16861490,2015-10-26 15:34:00,1,4400,1.23,Online Transaction,88459,ONLINE,,,5311,,2015,10,44,0,0,0.8020015854720274,False,2015-10
16861663,2015-10-26 16:08:00,1,4400,14.19,Chip Transaction,17708,Pensacola,FL,32504.0,4121,,2015,10,44,0,0,2.720637316607682,False,2015-10
16861809,2015-10-26 16:37:00,3,3597,3.35,Online Transaction,88459,ONLINE,,,5311,,2015,10,44,0,0,1.4701758451005928,False,2015-10
16864903,2015-10-27 11:30:00,1,4400,12.48,Chip Transaction,17708,Pensacola,FL,32504.0,4121,,2015,10,44,1,0,2.601207105484161,False,2015-10
16865943,2015-10-27 14:30:00,3,2157,55.66,Chip Transaction,61195,Wichita Falls,TX,76301.0,5541,,2015,10,44,1,0,4.03706849440237,False,2015-10
16867999,2015-10-28 06:14:00,1,4652,30.65,Swipe Transaction,53040,Pensacola,FL,32504.0,5310,,2015,10,44,2,0,3.454738148590186,False,2015-10
16869550,2015-10-28 11:00:00,3,2157,11.23,Chip Transaction,11468,Wichita Falls,TX,76306.0,5970,,2015,10,44,2,0,2.503891949699081,False,2015-10
16869702,2015-10-28 11:32:00,1,4400,18.44,Online Transaction,18563,ONLINE,,,4121,,2015,10,44,2,0,2.967332799032293,False,2015-10
16870872,2015-10-28 14:50:00,3,3597,67.84,Chip Transaction,50783,Vernon,TX,76384.0,5411,,2015,10,44,2,0,4.231784971343338,False,2015-10
16870924,2015-10-28 14:58:00,3,3597,72.23,Chip Transaction,50783,Vernon,TX,76384.0,5411,Insufficient Balance,2015,10,44,2,0,4.2936051730729785,False,2015-10
16872203,2015-10-28 21:27:00,1,4652,50.46,Swipe Transaction,78454,Pensacola,FL,32505.0,5812,,2015,10,44,2,0,3.940804806853598,False,2015-10
16872562,2015-10-29 01:35:00,3,3597,57.76,Swipe Transaction,95534,Wichita Falls,TX,76301.0,4900,,2015,10,44,3,0,4.073461351305676,False,2015-10
16874263,2015-10-29 11:47:00,1,4400,14.49,Online Transaction,18563,ONLINE,,,4121,Bad Card Number,2015,10,44,3,0,2.740194654428777,False,2015-10
16874320,2015-10-29 11:57:00,1,4400,16.88,Online Transaction,18563,ONLINE,,,4121,,2015,10,44,3,0,2.883682769745368,False,2015-10
16874367,2015-10-29 12:08:00,1,4400,17.42,Online Transaction,16798,ONLINE,,,4121,,2015,10,44,3,0,2.913437030827161,False,2015-10
16875126,2015-10-29 14:44:00,3,3597,26.49,Chip Transaction,91290,Wichita Falls,TX,76301.0,5300,,2015,10,44,3,0,3.3138223021771545,False,2015-10
16875541,2015-10-29 16:09:00,1,4652,10.13,Online Transaction,18563,ONLINE,,,4121,,2015,10,44,3,0,2.4096441652874536,False,2015-10
16875737,2015-10-29 16:47:00,1,4652,13.87,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2015,10,44,3,0,2.6993457604720636,False,2015-10
16877600,2015-10-30 08:27:00,3,4835,46.52,Swipe Transaction,22041,Wichita Falls,TX,76301.0,7230,,2015,10,44,4,0,3.8611506750543896,False,2015-10
16878500,2015-10-30 11:45:00,1,4652,8.53,Online Transaction,16798,ONLINE,,,4121,,2015,10,44,4,0,2.254444717666111,False,2015-10
16879371,2015-10-30 14:34:00,3,2157,55.83,Chip Transaction,50783,Vernon,TX,76384.0,5411,,2015,10,44,4,0,4.04006435530903,False,2015-10
16879519,2015-10-30 15:06:00,3,4835,44.38,Swipe Transaction,60569,Lampasas,TX,76550.0,5300,,2015,10,44,4,0,3.815071479351696,False,2015-10
16879833,2015-10-30 16:16:00,1,4400,16.21,Online Transaction,16798,ONLINE,,,4121,,2015,10,44,4,0,2.845490610223448,False,2015-10
16880255,2015-10-30 18:04:00,1,4652,48.31,Swipe Transaction,53040,Pensacola,FL,32504.0,5310,,2015,10,44,4,0,3.8981269002360346,False,2015-10
16882538,2015-10-31 09:41:00,1,4400,85.38,Chip Transaction,46931,Pensacola,FL,32504.0,5411,,2015,10,44,5,1,4.458756167532555,False,2015-10
16883259,2015-10-31 11:49:00,1,4400,20.2,Chip Transaction,17708,Pensacola,FL,32504.0,4121,,2015,10,44,5,1,3.054001181677967,False,2015-10
16883915,2015-10-31 13:48:00,1,4400,33.26,Chip Transaction,83434,Pensacola,FL,32504.0,7538,,2015,10,44,5,1,3.5339784928959737,False,2015-10
16884262,2015-10-31 14:55:00,3,3597,51.51,Chip Transaction,81833,Wichita Falls,TX,76301.0,5912,,2015,10,44,5,1,3.961003627649768,False,2015-10
16884734,2015-10-31 16:28:00,1,4400,17.76,Online Transaction,16798,ONLINE,,,4121,,2015,10,44,5,1,2.9317269435780786,False,2015-10
16889032,2015-11-01 14:38:00,3,2157,39.14,Chip Transaction,78680,Wichita Falls,TX,76301.0,5411,,2015,11,44,6,1,3.692373343368192,False,2015-11
16889281,2015-11-01 15:21:00,3,4327,68.2,Swipe Transaction,19964,Burkburnett,TX,76354.0,5311,,2015,11,44,6,1,4.237000862623624,False,2015-11
16889596,2015-11-01 16:20:00,1,4652,11.95,Swipe Transaction,17708,Pensacola,FL,32504.0,4121,,2015,11,44,6,1,2.5610957881455465,False,2015-11
16892159,2015-11-02 09:54:00,3,3597,74.28,Chip Transaction,18131,Dallas,TX,75215.0,4111,,2015,11,45,0,0,4.3212144952771245,False,2015-11
16892794,2015-11-02 11:52:00,1,4652,8.37,Swipe Transaction,73706,Pensacola,FL,32504.0,5812,,2015,11,45,0,0,2.2375130962503307,False,2015-11
16893727,2015-11-02 14:40:00,3,2157,58.86,Chip Transaction,65267,Wichita Falls,TX,76301.0,5912,,2015,11,45,0,0,4.0920085024245525,False,2015-11
16898558,2015-11-03 14:41:00,3,4327,59.77,Swipe Transaction,19964,Burkburnett,TX,76354.0,5311,,2015,11,45,1,0,4.107096246147264,False,2015-11
16903445,2015-11-04 14:59:00,3,3597,29.81,Chip Transaction,78680,Wichita Falls,TX,76301.0,5411,,2015,11,45,2,0,3.4278393126085764,False,2015-11
16905860,2015-11-05 08:40:00,3,3597,125.26,Online Transaction,94901,ONLINE,,,6300,,2015,11,45,3,0,4.83834327293948,False,2015-11
16906032,2015-11-05 09:22:00,1,4652,28.68,Swipe Transaction,19756,Pensacola,FL,32507.0,7832,,2015,11,45,3,0,3.39047341829918,False,2015-11
16906858,2015-11-05 12:27:00,1,4400,4.38,Chip Transaction,72812,Pensacola,FL,32504.0,5813,,2015,11,45,3,0,1.682688374173693,False,2015-11
16907547,2015-11-05 14:47:00,3,2157,52.06,Chip Transaction,78680,Wichita Falls,TX,76301.0,5411,,2015,11,45,3,0,3.971423348709594,False,2015-11
16907558,2015-11-05 14:49:00,3,4327,66.92,Swipe Transaction,78680,Wichita Falls,TX,76301.0,5411,Insufficient Balance,2015,11,45,3,0,4.218330542003092,False,2015-11
16907956,2015-11-05 16:06:00,1,4400,12.36,Chip Transaction,17708,Pensacola,FL,32504.0,4121,,2015,11,45,3,0,2.5922651681085,False,2015-11
16910988,2015-11-06 11:41:00,1,4400,17.41,Online Transaction,16798,ONLINE,,,4121,,2015,11,45,4,0,2.9128939952449864,False,2015-11
16911527,2015-11-06 13:24:00,1,4400,25.86,Chip Transaction,83434,Pensacola,FL,32504.0,7538,,2015,11,45,4,0,3.2906381910950917,False,2015-11
16911745,2015-11-06 14:05:00,1,4400,38.83,Chip Transaction,59935,Pensacola,FL,32504.0,5499,,2015,11,45,4,0,3.684620397193553,False,2015-11
16911782,2015-11-06 14:13:00,1,4400,88.0,Chip Transaction,59935,Pensacola,FL,32504.0,5499,,2015,11,45,4,0,4.48863636973214,False,2015-11
16912009,2015-11-06 14:58:00,3,2157,55.38,Chip Transaction,19964,Burkburnett,TX,76354.0,5311,,2015,11,45,4,0,4.032114485685967,False,2015-11
16912226,2015-11-06 15:43:00,1,4400,14.78,Online Transaction,16798,ONLINE,,,4121,,2015,11,45,4,0,2.7587433154177283,False,2015-11
16912398,2015-11-06 16:23:00,1,4400,13.99,Online Transaction,18563,ONLINE,,,4121,,2015,11,45,4,0,2.7073833121145063,False,2015-11
16915709,2015-11-07 11:28:00,3,3597,14.74,Chip Transaction,32858,Copperas Cove,TX,76522.0,5311,,2015,11,45,5,1,2.756205242989257,False,2015-11
16915765,2015-11-07 11:41:00,1,4652,12.19,Online Transaction,16798,ONLINE,,,4121,,2015,11,45,5,1,2.579458966729223,False,2015-11
16915939,2015-11-07 12:10:00,3,3597,23.48,Chip Transaction,11468,Wichita Falls,TX,76306.0,5970,,2015,11,45,5,1,3.1978564576441255,False,2015-11
16916189,2015-11-07 12:52:00,3,4835,11.22,Swipe Transaction,91290,Wichita Falls,TX,76301.0,5300,,2015,11,45,5,1,2.503073953743449,False,2015-11
16916795,2015-11-07 14:46:00,3,2157,51.38,Chip Transaction,60569,Lampasas,TX,76550.0,5300,,2015,11,45,5,1,3.958524839079566,False,2015-11
16917198,2015-11-07 16:10:00,1,4400,16.06,Online Transaction,18563,ONLINE,,,4121,,2015,11,45,5,1,2.836736542063533,False,2015-11
16918131,2015-11-07 21:19:00,1,4400,62.34,Chip Transaction,73706,Pensacola,FL,32504.0,5812,,2015,11,45,5,1,4.148517041110494,False,2015-11
16918696,2015-11-08 06:02:00,3,2157,29.6,Chip Transaction,46474,Wichita Falls,TX,76301.0,7538,,2015,11,45,6,1,3.4210000089583352,False,2015-11
16920554,2015-11-08 11:42:00,1,4400,15.71,Chip Transaction,17708,Pensacola,FL,32504.0,4121,,2015,11,45,6,1,2.8160073426073025,False,2015-11
16921227,2015-11-08 13:42:00,3,2157,54.5,Chip Transaction,91290,Wichita Falls,TX,76301.0,5300,,2015,11,45,6,1,4.0163830207523885,False,2015-11
16921249,2015-11-08 13:46:00,3,3597,68.95,Chip Transaction,91290,Wichita Falls,TX,76301.0,5300,Insufficient Balance,2015,11,45,6,1,4.24778070111149,False,2015-11
